StartTime: 2023-03-29 14:41:31.789
address	Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	Voltage(v)	hx	hy	hz
0x50	 14:42:05.181	 2023-03-28 13:46:04.106	0,0195	0,9800	-0,1411	2,6245	-1,0986	-0,7324	96,8665	-1,0052	-126,1230	36,81	3,96	-1991	3750	1324
0x50	 14:42:05.181	 2023-03-28 13:46:04.111	0,0195	0,9800	-0,1411	2,6245	-1,0986	-0,7324	96,8774	-0,9998	-126,1505	36,81	3,96	-1948	3753	1322
0x50	 14:42:05.205	 2023-03-28 13:46:04.116	0,0195	0,9800	-0,1411	2,6245	-1,0986	-0,7324	96,8939	-0,9888	-126,1780	36,81	3,96	-1913	3754	1323
0x50	 14:42:05.205	 2023-03-28 13:46:04.121	0,0195	0,9800	-0,1411	2,6245	-1,0986	-0,7324	96,9104	-0,9778	-126,2054	36,81	3,96	-1880	3751	1322
0x50	 14:42:05.205	 2023-03-28 13:46:04.126	0,0269	0,9795	-0,1465	2,0142	-2,0142	-0,9766	96,9214	-0,9668	-126,2384	36,78	3,96	-1847	3748	1324
0x50	 14:42:05.205	 2023-03-28 13:46:04.131	0,0269	0,9795	-0,1465	2,0142	-2,0142	-0,9766	96,9324	-0,9613	-126,2714	36,78	3,96	-1863	3744	1325
0x50	 14:42:05.205	 2023-03-28 13:46:04.136	0,0269	0,9795	-0,1465	2,0142	-2,0142	-0,9766	96,9434	-0,9503	-126,3043	36,78	3,96	-1878	3741	1327
0x50	 14:42:05.216	 2023-03-28 13:46:04.141	0,0269	0,9795	-0,1465	2,0142	-2,0142	-0,9766	96,9543	-0,9393	-126,3318	36,78	3,96	-1891	3741	1328
0x50	 14:42:05.216	 2023-03-28 13:46:04.146	0,0322	0,9824	-0,1431	0,4883	-2,4414	-1,0986	96,9543	-0,9283	-126,3647	36,82	3,96	-1904	3740	1327
0x50	 14:42:05.216	 2023-03-28 13:46:04.151	0,0322	0,9824	-0,1431	0,4883	-2,4414	-1,0986	96,9598	-0,9174	-126,3977	36,82	3,96	-1915	3741	1326
0x50	 14:42:05.216	 2023-03-28 13:46:04.156	0,0322	0,9824	-0,1431	0,4883	-2,4414	-1,0986	96,9653	-0,9119	-126,4307	36,82	3,96	-1878	3742	1328
0x50	 14:42:05.216	 2023-03-28 13:46:04.161	0,0322	0,9824	-0,1431	0,4883	-2,4414	-1,0986	96,9708	-0,9009	-126,4636	36,82	3,96	-1894	3743	1333
0x50	 14:42:05.258	 2023-03-28 13:46:04.166	0,0298	0,9775	-0,1318	0,6714	-3,9673	-0,7935	96,9763	-0,8899	-126,5021	36,82	3,96	-1909	3746	1338
0x50	 14:42:05.259	 2023-03-28 13:46:04.171	0,0298	0,9775	-0,1318	0,6714	-3,9673	-0,7935	96,9763	-0,8844	-126,5405	36,82	3,96	-1920	3748	1343
0x50	 14:42:05.259	 2023-03-28 13:46:04.176	0,0298	0,9775	-0,1318	0,6714	-3,9673	-0,7935	96,9818	-0,8734	-126,5845	36,82	3,96	-1927	3749	1347
0x50	 14:42:05.259	 2023-03-28 13:46:04.181	0,0298	0,9775	-0,1318	0,6714	-3,9673	-0,7935	96,9873	-0,8679	-126,6229	36,82	3,96	-1931	3750	1351
0x50	 14:42:05.259	 2023-03-28 13:46:04.186	0,0264	0,9751	-0,1338	0,3052	-5,7983	-0,9155	96,9928	-0,8569	-126,6669	36,80	3,96	-1938	3750	1352
0x50	 14:42:05.269	 2023-03-28 13:46:04.191	0,0264	0,9751	-0,1338	0,3052	-5,7983	-0,9155	96,9928	-0,8459	-126,7108	36,80	3,96	-1943	3750	1350
0x50	 14:42:05.269	 2023-03-28 13:46:04.196	0,0264	0,9751	-0,1338	0,3052	-5,7983	-0,9155	96,9983	-0,8350	-126,7603	36,80	3,96	-1950	3751	1348
0x50	 14:42:05.269	 2023-03-28 13:46:04.201	0,0264	0,9751	-0,1338	0,3052	-5,7983	-0,9155	97,0038	-0,8295	-126,8042	36,80	3,96	-1958	3752	1346
0x50	 14:42:05.298	 2023-03-28 13:46:04.206	0,0273	0,9668	-0,1255	0,9155	-4,8218	-0,6104	97,0093	-0,8185	-126,8427	36,79	3,96	-1962	3752	1345
0x50	 14:42:05.298	 2023-03-28 13:46:04.211	0,0273	0,9668	-0,1255	0,9155	-4,8218	-0,6104	97,0148	-0,8130	-126,8866	36,79	3,96	-1966	3752	1348
0x50	 14:42:05.298	 2023-03-28 13:46:04.216	0,0273	0,9668	-0,1255	0,9155	-4,8218	-0,6104	97,0203	-0,8075	-126,9250	36,79	3,96	-1971	3750	1350
0x50	 14:42:05.298	 2023-03-28 13:46:04.221	0,0273	0,9668	-0,1255	0,9155	-4,8218	-0,6104	97,0258	-0,7965	-126,9635	36,79	3,96	-1977	3746	1352
0x50	 14:42:05.298	 2023-03-28 13:46:04.226	0,0186	0,9648	-0,1333	2,5635	-6,1646	-0,1221	97,0422	-0,7910	-127,0074	36,75	3,96	-1982	3744	1349
0x50	 14:42:05.298	 2023-03-28 13:46:04.231	0,0186	0,9648	-0,1333	2,5635	-6,1646	-0,1221	97,0532	-0,7855	-127,0569	36,75	3,96	-1937	3743	1346
0x50	 14:42:05.298	 2023-03-28 13:46:04.236	0,0186	0,9648	-0,1333	2,5635	-6,1646	-0,1221	97,0697	-0,7800	-127,1008	36,75	3,96	-1948	3743	1340
0x50	 14:42:05.299	 2023-03-28 13:46:04.241	0,0186	0,9648	-0,1333	2,5635	-6,1646	-0,1221	97,0807	-0,7800	-127,1448	36,75	3,96	-1953	3743	1334
0x50	 14:42:05.325	 2023-03-28 13:46:04.246	0,0210	0,9722	-0,1431	2,8076	-5,8594	0,6714	97,0972	-0,7745	-127,1887	36,83	3,96	-1956	3742	1331
0x50	 14:42:05.327	 2023-03-28 13:46:04.251	0,0210	0,9722	-0,1431	2,8076	-5,8594	0,6714	97,1136	-0,7745	-127,2327	36,83	3,96	-1957	3742	1334
0x50	 14:42:05.327	 2023-03-28 13:46:04.256	0,0210	0,9722	-0,1431	2,8076	-5,8594	0,6714	97,1301	-0,7745	-127,2766	36,83	3,96	-1958	3741	1339
0x50	 14:42:05.327	 2023-03-28 13:46:04.261	0,0210	0,9722	-0,1431	2,8076	-5,8594	0,6714	97,1466	-0,7745	-127,3260	36,83	3,96	-1958	3740	1344
0x50	 14:42:05.327	 2023-03-28 13:46:04.266	0,0210	0,9722	-0,1431	2,8076	-5,8594	0,6714	97,1576	-0,7745	-127,3700	36,83	3,96	-1963	3738	1349
0x50	 14:42:05.351	 2023-03-28 13:46:04.271	0,0249	0,9829	-0,1465	3,2959	-6,2866	0,9766	97,1796	-0,7745	-127,4194	36,80	3,96	-1921	3736	1350
0x50	 14:42:05.351	 2023-03-28 13:46:04.276	0,0249	0,9829	-0,1465	3,2959	-6,2866	0,9766	97,1960	-0,7745	-127,4689	36,80	3,96	-1885	3735	1350
0x50	 14:42:05.351	 2023-03-28 13:46:04.281	0,0249	0,9829	-0,1465	3,2959	-6,2866	0,9766	97,2125	-0,7745	-127,5183	36,80	3,96	-1856	3734	1349
0x50	 14:42:05.351	 2023-03-28 13:46:04.286	0,0249	0,9829	-0,1465	3,2959	-6,2866	0,9766	97,2345	-0,7745	-127,5677	36,80	3,96	-1831	3734	1350
0x50	 14:42:05.351	 2023-03-28 13:46:04.291	0,0288	0,9907	-0,1582	3,9063	-6,7139	0,6104	97,2510	-0,7690	-127,6227	36,80	3,96	-1806	3733	1351
0x50	 14:42:05.415	 2023-03-28 13:46:04.296	0,0288	0,9907	-0,1582	3,9063	-6,7139	0,6104	97,2729	-0,7690	-127,6831	36,80	3,96	-1784	3734	1349
0x50	 14:42:05.416	 2023-03-28 13:46:04.301	0,0288	0,9907	-0,1582	3,9063	-6,7139	0,6104	97,2949	-0,7690	-127,7380	36,80	3,96	-1762	3733	1347
0x50	 14:42:05.416	 2023-03-28 13:46:04.306	0,0288	0,9907	-0,1582	3,9063	-6,7139	0,6104	97,3169	-0,7690	-127,7930	36,80	3,96	-1740	3732	1347
0x50	 14:42:05.416	 2023-03-28 13:46:04.311	0,0356	0,9951	-0,1704	2,5024	-5,2490	-0,1831	97,3334	-0,7635	-127,8479	36,79	3,96	-1720	3730	1349
0x50	 14:42:05.416	 2023-03-28 13:46:04.316	0,0356	0,9951	-0,1704	2,5024	-5,2490	-0,1831	97,3444	-0,7581	-127,8973	36,79	3,96	-1702	3728	1350
0x50	 14:42:05.416	 2023-03-28 13:46:04.321	0,0356	0,9951	-0,1704	2,5024	-5,2490	-0,1831	97,3608	-0,7526	-127,9468	36,79	3,96	-1735	3727	1355
0x50	 14:42:05.416	 2023-03-28 13:46:04.326	0,0356	0,9951	-0,1704	2,5024	-5,2490	-0,1831	97,3773	-0,7526	-127,9962	36,79	3,96	-1763	3727	1358
0x50	 14:42:05.416	 2023-03-28 13:46:04.331	0,0405	0,9971	-0,1577	1,5869	-4,8218	-0,3662	97,3883	-0,7471	-128,0402	36,79	3,96	-1788	3730	1359
0x50	 14:42:05.416	 2023-03-28 13:46:04.336	0,0405	0,9971	-0,1577	1,5869	-4,8218	-0,3662	97,3993	-0,7416	-128,0896	36,79	3,96	-1809	3732	1359
0x50	 14:42:05.416	 2023-03-28 13:46:04.341	0,0405	0,9971	-0,1577	1,5869	-4,8218	-0,3662	97,4103	-0,7361	-128,1281	36,79	3,96	-1832	3734	1356
0x50	 14:42:05.416	 2023-03-28 13:46:04.346	0,0405	0,9971	-0,1577	1,5869	-4,8218	-0,3662	97,4213	-0,7361	-128,1720	36,79	3,96	-1803	3736	1351
0x50	 14:42:05.470	 2023-03-28 13:46:04.351	0,0444	0,9834	-0,1538	3,6011	-5,6763	-0,2441	97,4377	-0,7306	-128,2214	36,82	3,96	-1777	3737	1344
0x50	 14:42:05.470	 2023-03-28 13:46:04.356	0,0444	0,9834	-0,1538	3,6011	-5,6763	-0,2441	97,4597	-0,7251	-128,2709	36,82	3,96	-1755	3735	1339
0x50	 14:42:05.470	 2023-03-28 13:46:04.361	0,0444	0,9834	-0,1538	3,6011	-5,6763	-0,2441	97,4817	-0,7251	-128,3203	36,82	3,96	-1783	3733	1338
0x50	 14:42:05.470	 2023-03-28 13:46:04.366	0,0444	0,9834	-0,1538	3,6011	-5,6763	-0,2441	97,5037	-0,7196	-128,3643	36,82	3,96	-1808	3730	1338
0x50	 14:42:05.470	 2023-03-28 13:46:04.371	0,0508	0,9790	-0,1738	2,8076	-3,6011	0,0000	97,5201	-0,7196	-128,4027	36,81	3,96	-1830	3727	1337
0x50	 14:42:05.475	 2023-03-28 13:46:04.376	0,0508	0,9790	-0,1738	2,8076	-3,6011	0,0000	97,5366	-0,7196	-128,4357	36,81	3,96	-1801	3724	1335
0x50	 14:42:05.475	 2023-03-28 13:46:04.381	0,0508	0,9790	-0,1738	2,8076	-3,6011	0,0000	97,5531	-0,7196	-128,4741	36,81	3,96	-1774	3723	1336
0x50	 14:42:05.475	 2023-03-28 13:46:04.386	0,0508	0,9790	-0,1738	2,8076	-3,6011	0,0000	97,5696	-0,7196	-128,5126	36,81	3,96	-1752	3723	1341
0x50	 14:42:05.475	 2023-03-28 13:46:04.391	0,0537	0,9863	-0,1685	0,4883	-2,3804	-0,1221	97,5751	-0,7196	-128,5455	36,82	3,96	-1731	3726	1346
0x50	 14:42:05.475	 2023-03-28 13:46:04.396	0,0537	0,9863	-0,1685	0,4883	-2,3804	-0,1221	97,5806	-0,7196	-128,5840	36,82	3,96	-1712	3729	1350
0x50	 14:42:05.475	 2023-03-28 13:46:04.401	0,0537	0,9863	-0,1685	0,4883	-2,3804	-0,1221	97,5861	-0,7196	-128,6169	36,82	3,96	-1743	3731	1351
0x50	 14:42:05.475	 2023-03-28 13:46:04.406	0,0537	0,9863	-0,1685	0,4883	-2,3804	-0,1221	97,5916	-0,7196	-128,6499	36,82	3,96	-1772	3731	1351
0x50	 14:42:05.475	 2023-03-28 13:46:04.411	0,0508	0,9951	-0,1704	1,7090	-0,9155	-0,4272	97,6025	-0,7196	-128,6719	36,87	3,96	-1797	3730	1350
0x50	 14:42:05.475	 2023-03-28 13:46:04.416	0,0508	0,9951	-0,1704	1,7090	-0,9155	-0,4272	97,6135	-0,7196	-128,6938	36,87	3,96	-1820	3728	1352
0x50	 14:42:05.475	 2023-03-28 13:46:04.421	0,0508	0,9951	-0,1704	1,7090	-0,9155	-0,4272	97,6245	-0,7196	-128,7103	36,87	3,96	-1843	3726	1354
0x50	 14:42:05.475	 2023-03-28 13:46:04.426	0,0508	0,9951	-0,1704	1,7090	-0,9155	-0,4272	97,6355	-0,7196	-128,7323	36,87	3,96	-1859	3724	1354
0x50	 14:42:05.503	 2023-03-28 13:46:04.431	0,0522	1,0059	-0,1831	0,0000	0,9155	-0,4883	97,6410	-0,7251	-128,7433	36,79	3,96	-1874	3724	1354
0x50	 14:42:05.503	 2023-03-28 13:46:04.436	0,0522	1,0059	-0,1831	0,0000	0,9155	-0,4883	97,6410	-0,7251	-128,7543	36,79	3,96	-1889	3725	1349
0x50	 14:42:05.503	 2023-03-28 13:46:04.441	0,0522	1,0059	-0,1831	0,0000	0,9155	-0,4883	97,6465	-0,7251	-128,7598	36,79	3,96	-1901	3725	1346
0x50	 14:42:05.503	 2023-03-28 13:46:04.446	0,0522	1,0059	-0,1831	0,0000	0,9155	-0,4883	97,6520	-0,7306	-128,7708	36,79	3,96	-1915	3726	1345
0x50	 14:42:05.503	 2023-03-28 13:46:04.451	0,0542	1,0083	-0,1758	-2,6855	2,3804	-0,4883	97,6410	-0,7306	-128,7708	36,79	3,96	-1879	3728	1345
0x50	 14:42:05.539	 2023-03-28 13:46:04.456	0,0542	1,0083	-0,1758	-2,6855	2,3804	-0,4883	97,6300	-0,7361	-128,7762	36,79	3,96	-1849	3729	1347
0x50	 14:42:05.542	 2023-03-28 13:46:04.461	0,0542	1,0083	-0,1758	-2,6855	2,3804	-0,4883	97,6190	-0,7416	-128,7817	36,79	3,96	-1822	3730	1351
0x50	 14:42:05.542	 2023-03-28 13:46:04.466	0,0542	1,0083	-0,1758	-2,6855	2,3804	-0,4883	97,6080	-0,7416	-128,7872	36,79	3,96	-1798	3732	1355
0x50	 14:42:05.542	 2023-03-28 13:46:04.471	0,0503	1,0000	-0,1680	-2,5024	3,6011	-0,3662	97,6025	-0,7471	-128,7927	36,82	3,96	-1774	3735	1357
0x50	 14:42:05.542	 2023-03-28 13:46:04.476	0,0503	1,0000	-0,1680	-2,5024	3,6011	-0,3662	97,5916	-0,7526	-128,7927	36,82	3,96	-1801	3738	1356
0x50	 14:42:05.557	 2023-03-28 13:46:04.481	0,0503	1,0000	-0,1680	-2,5024	3,6011	-0,3662	97,5861	-0,7581	-128,7927	36,82	3,96	-1825	3740	1349
0x50	 14:42:05.557	 2023-03-28 13:46:04.486	0,0503	1,0000	-0,1680	-2,5024	3,6011	-0,3662	97,5751	-0,7635	-128,7872	36,82	3,96	-1844	3740	1345
0x50	 14:42:05.557	 2023-03-28 13:46:04.491	0,0439	0,9941	-0,1680	-2,7466	6,3477	-0,3662	97,5641	-0,7690	-128,7708	36,75	3,96	-1860	3738	1343
0x50	 14:42:05.557	 2023-03-28 13:46:04.496	0,0439	0,9941	-0,1680	-2,7466	6,3477	-0,3662	97,5531	-0,7745	-128,7543	36,75	3,96	-1874	3734	1341
0x50	 14:42:05.557	 2023-03-28 13:46:04.501	0,0439	0,9941	-0,1680	-2,7466	6,3477	-0,3662	97,5421	-0,7800	-128,7378	36,75	3,96	-1884	3731	1343
0x50	 14:42:05.557	 2023-03-28 13:46:04.506	0,0439	0,9941	-0,1680	-2,7466	6,3477	-0,3662	97,5366	-0,7910	-128,7213	36,75	3,96	-1892	3727	1343
0x50	 14:42:05.584	 2023-03-28 13:46:04.511	0,0410	0,9922	-0,1626	-3,6011	5,7373	0,0000	97,5201	-0,7965	-128,7048	36,79	3,96	-1903	3724	1342
0x50	 14:42:05.584	 2023-03-28 13:46:04.516	0,0410	0,9922	-0,1626	-3,6011	5,7373	0,0000	97,5037	-0,8075	-128,6938	36,79	3,96	-1914	3723	1343
0x50	 14:42:05.584	 2023-03-28 13:46:04.521	0,0410	0,9922	-0,1626	-3,6011	5,7373	0,0000	97,4927	-0,8130	-128,6774	36,79	3,96	-1926	3722	1346
0x50	 14:42:05.584	 2023-03-28 13:46:04.526	0,0410	0,9922	-0,1626	-3,6011	5,7373	0,0000	97,4762	-0,8185	-128,6609	36,79	3,96	-1937	3721	1345
0x50	 14:42:05.585	 2023-03-28 13:46:04.531	0,0474	0,9922	-0,1558	-2,9907	3,4790	0,4272	97,4652	-0,8295	-128,6554	36,78	3,96	-1948	3720	1346
0x50	 14:42:05.632	 2023-03-28 13:46:04.536	0,0474	0,9922	-0,1558	-2,9907	3,4790	0,4272	97,4542	-0,8350	-128,6499	36,78	3,96	-1909	3720	1347
0x50	 14:42:05.632	 2023-03-28 13:46:04.541	0,0474	0,9922	-0,1558	-2,9907	3,4790	0,4272	97,4432	-0,8459	-128,6499	36,78	3,96	-1875	3719	1344
0x50	 14:42:05.632	 2023-03-28 13:46:04.546	0,0474	0,9922	-0,1558	-2,9907	3,4790	0,4272	97,4323	-0,8514	-128,6499	36,78	3,96	-1847	3719	1349
0x50	 14:42:05.632	 2023-03-28 13:46:04.551	0,0522	0,9912	-0,1636	-2,6855	5,9204	0,7935	97,4213	-0,8679	-128,6389	36,81	3,96	-1819	3719	1351
0x50	 14:42:05.632	 2023-03-28 13:46:04.556	0,0522	0,9912	-0,1636	-2,6855	5,9204	0,7935	97,4158	-0,8789	-128,6279	36,81	3,96	-1839	3719	1351
0x50	 14:42:05.637	 2023-03-28 13:46:04.561	0,0522	0,9912	-0,1636	-2,6855	5,9204	0,7935	97,4048	-0,8899	-128,6115	36,81	3,96	-1855	3719	1351
0x50	 14:42:05.637	 2023-03-28 13:46:04.566	0,0522	0,9912	-0,1636	-2,6855	5,9204	0,7935	97,3938	-0,9009	-128,6005	36,81	3,96	-1868	3722	1348
0x50	 14:42:05.637	 2023-03-28 13:46:04.571	0,0513	0,9868	-0,1719	-2,7466	7,9956	0,1831	97,3828	-0,9119	-128,5730	36,81	3,96	-1882	3725	1346
0x50	 14:42:05.637	 2023-03-28 13:46:04.576	0,0513	0,9868	-0,1719	-2,7466	7,9956	0,1831	97,3718	-0,9229	-128,5510	36,81	3,96	-1893	3727	1344
0x50	 14:42:05.637	 2023-03-28 13:46:04.581	0,0513	0,9868	-0,1719	-2,7466	7,9956	0,1831	97,3663	-0,9338	-128,5236	36,81	3,96	-1904	3727	1338
